426;4279.0
427;6246.0
428;6984.0
429;6877.0
430;5140.0
431;5401.0
432;5981.0
433;4270.0
434;5871.0
435;4959.0
436;4922.0
437;4333.0
438;5785.0
439;5958.0
440;6413.0
441;5588.0
442;5716.0
443;5098.0
444;5419.0
445;5293.0
446;5987.0
447;6311.0
448;5133.0
449;5309.0
450;4862.0
451;6426.0
452;4678.0
453;4220.0
454;6769.0
455;6171.0
456;5709.0
457;6108.0
458;6507.0
459;4361.0
460;5973.0
461;5928.0
462;5428.0
463;6329.0
464;6208.0
465;6036.0
466;5175.0
467;5435.0
468;6401.0
469;6148.0
470;4039.0
471;5881.0
472;6440.0
473;6802.0
474;5281.0
475;5035.0
476;4544.0
477;5314.0
478;4911.0
479;5053.0
480;6535.0
481;4192.0
482;5418.0
483;6734.0
484;6063.0
485;6087.0
486;4741.0
487;6319.0
488;4261.0
489;4511.0
490;5496.0
491;4302.0
492;5032.0
493;5869.0
494;5943.0
495;4251.0
496;5252.0
497;6675.0
498;4570.0
499;4205.0
500;6542.0
501;5327.0
502;4378.0
503;6317.0
504;4068.0
505;4353.0
506;5968.0
507;5180.0
508;6878.0
509;6685.0
510;6473.0
511;4559.0
512;5751.0
513;6288.0
514;5076.0
515;5198.0
516;4313.0
517;6289.0
518;6452.0
519;4864.0
520;5295.0
521;4681.0
522;4895.0
523;4902.0
524;6296.0
525;4728.0
526;5165.0
527;5273.0
528;5200.0
529;5285.0
530;6194.0
531;4334.0
532;5600.0
533;4493.0
534;5741.0
535;4518.0
536;5030.0
537;5584.0
538;6910.0
539;5528.0
540;6706.0
541;4962.0
542;6053.0
543;5757.0
544;5632.0
545;6202.0
546;4109.0
547;4298.0
548;4469.0
549;5205.0
550;5713.0
551;5178.0
552;5455.0
553;6428.0
554;4636.0
555;6287.0
556;6868.0
557;4884.0
558;4089.0
559;6951.0
560;6110.0
561;4486.0
562;6310.0
563;4108.0
564;5371.0
565;6247.0
566;5572.0
567;4704.0
568;6117.0
569;5947.0
570;5253.0
571;6149.0
572;4215.0
573;5986.0
574;4068.0
575;5485.0
576;4476.0
577;5414.0
578;4729.0
579;4363.0
580;4641.0
581;5471.0
582;6450.0
583;4902.0
584;6516.0
585;6369.0
586;4580.0
587;6127.0
588;5881.0
589;5621.0
590;5452.0
591;5897.0
592;4156.0
593;6810.0
594;5134.0
595;6977.0
596;4435.0
597;4411.0
598;5229.0
599;6351.0
600;5520.0
601;5088.0
602;6166.0
603;6813.0
604;6933.0
605;6804.0
606;5571.0
607;4461.0
608;6558.0
609;6047.0
610;6294.0
611;4886.0
612;6626.0
613;6591.0
614;4499.0
615;5603.0
616;5105.0
617;5384.0
618;5895.0
619;5639.0
620;6300.0
621;5419.0
622;4715.0
623;6117.0
624;5531.0
625;5848.0
626;5402.0
627;5242.0
628;6147.0
629;6012.0
630;4157.0
631;5222.0
632;4917.0
633;5675.0
634;6600.0
635;4373.0
636;4904.0
637;4348.0
638;5612.0
639;4005.0
640;6405.0
641;5381.0
642;4253.0
643;6587.0
644;6279.0
645;6300.0
646;6143.0
647;5188.0
648;4161.0
649;4823.0
650;4192.0
651;4341.0
652;5485.0
653;5015.0
654;5792.0
655;4112.0
656;5101.0
657;5141.0
658;5698.0
659;6499.0
660;6392.0
661;6022.0
662;6804.0
663;4154.0
664;6312.0
665;6979.0
666;6800.0
667;5887.0
668;6628.0
669;4855.0
670;5338.0
671;6511.0
672;6821.0
673;6128.0
674;4843.0
675;5233.0
676;5634.0
677;5676.0
678;5408.0
679;6058.0
680;4151.0
681;6464.0
682;4417.0
683;4554.0
684;4494.0
685;5192.0
686;4526.0
687;4723.0
688;4805.0
689;4823.0
690;6524.0
691;6826.0
692;6070.0
693;4842.0
694;6284.0
695;6591.0
696;6625.0
697;5206.0
698;4568.0
699;6502.0
700;6739.0
701;4044.0
702;4848.0
703;4668.0
704;4667.0
705;6445.0
706;4537.0
707;4200.0
708;4771.0
709;6004.0
710;4104.0
711;6021.0
712;4031.0
713;4212.0
714;6480.0
715;4654.0
716;6145.0
717;5337.0
718;5924.0
719;4731.0
720;5804.0
721;4017.0
722;5128.0
723;6727.0
724;6348.0
725;5541.0
726;4799.0
727;4869.0
728;5028.0
729;6580.0
730;5271.0
731;4076.0
732;5439.0
733;4044.0
734;5800.0
735;4431.0
736;4381.0
737;5707.0
738;6247.0
739;6791.0
740;6440.0
741;6384.0
742;5616.0
743;4947.0
744;5964.0
745;6564.0
746;6644.0
747;5079.0
748;4821.0
749;5737.0
750;6133.0
751;4197.0
752;4386.0
753;6979.0
754;6069.0
755;6819.0
756;4650.0
757;5843.0
758;4804.0
759;5247.0
760;5039.0
761;5170.0
762;5601.0
763;5562.0
764;4680.0
765;4063.0
766;5763.0
767;6746.0
768;5262.0
769;5023.0
770;6267.0
771;6299.0
772;6428.0
773;5099.0
774;6446.0
775;6184.0
776;5781.0
777;5808.0
778;5660.0
779;6076.0
780;4026.0
781;4629.0
782;5170.0
783;6567.0
784;6615.0
785;5987.0
786;5551.0
787;4274.0
788;6406.0
789;5866.0
790;6922.0
791;5697.0
792;5355.0
793;6474.0
794;5090.0
795;4129.0
796;5098.0
797;6815.0
798;5322.0
799;5016.0
800;4491.0
801;5502.0
802;5972.0
803;6822.0
804;5682.0
805;4723.0
806;6507.0
807;6709.0
808;5193.0
809;4984.0
810;5653.0
811;6209.0
812;4697.0
813;4999.0
814;5402.0
815;4511.0
816;4733.0
817;6990.0
818;6485.0
819;5011.0
820;4547.0
821;4608.0
822;5614.0
823;4433.0
824;6446.0
825;6748.0
826;6365.0
827;5047.0
828;6694.0
829;4699.0
830;6933.0
831;4331.0
832;6909.0
833;4279.0
834;6270.0
835;5834.0
836;5176.0
837;5985.0
838;5164.0
839;6043.0
840;6761.0
841;6586.0
842;4758.0
843;4609.0
844;6258.0
845;4136.0
846;4776.0
847;5525.0
848;5313.0
849;4999.0
850;4321.0
851;6632.0
852;4748.0
853;6181.0
854;6597.0
855;6196.0
856;5888.0
857;6089.0
858;4164.0
859;4311.0
860;4268.0
861;5715.0
862;5528.0
863;5429.0
864;5544.0
865;6277.0
866;5795.0
867;4491.0
868;4534.0
869;5382.0
870;4022.0
871;6908.0
872;6604.0
873;5021.0
874;4505.0
875;6977.0
876;5430.0
877;4925.0
878;5796.0
879;4276.0
880;4157.0
881;5227.0
882;6618.0
883;6118.0
884;6422.0
885;5806.0
886;6004.0
887;5291.0
888;6460.0
889;4266.0
890;5094.0
891;4018.0
892;4599.0
893;6150.0
894;6867.0
895;4428.0
896;4887.0
897;6727.0
898;5859.0
899;6706.0
900;4398.0
901;5539.0
902;4477.0
903;4637.0
904;5865.0
905;6814.0
906;5954.0
907;5341.0
908;4787.0
909;6905.0
910;4256.0
911;6698.0
912;6950.0
913;5992.0
914;5365.0
915;5267.0
916;5470.0
917;6542.0
918;6310.0
919;5368.0
920;6975.0
921;6299.0
922;6141.0
923;4497.0
924;5383.0
925;5991.0
926;4647.0
927;5290.0
928;5917.0
929;4440.0
930;4150.0
931;6958.0
932;6549.0
933;5323.0
934;5998.0
935;4332.0
936;4926.0
937;6565.0
938;6583.0
939;6552.0
940;4064.0
941;4062.0
942;5717.0
943;6838.0
944;5661.0
945;6351.0
946;4058.0
947;4880.0
948;6772.0
949;6779.0
950;5993.0
951;6960.0
952;5873.0
953;4791.0
954;6932.0
955;6188.0
956;4910.0
957;4110.0
958;6351.0
959;6048.0
960;6880.0
961;6819.0
962;4177.0
963;5860.0
964;5778.0
965;5705.0
966;5175.0
967;5775.0
968;4369.0
969;5651.0
970;6923.0
971;4542.0
972;4214.0
973;4380.0
974;6738.0
975;6455.0
976;6692.0
977;5497.0
978;6522.0
979;5710.0
980;4433.0
981;6473.0
982;4954.0
983;4761.0
984;5558.0
985;5013.0
986;4748.0
987;6266.0
988;6498.0
989;6182.0
990;5857.0
991;6775.0
992;4811.0
993;5634.0
994;4474.0
995;5474.0
996;6503.0
997;4374.0
998;4512.0
999;4084.0
1000;6695.0
1001;4689.0
1002;5942.0
1003;4326.0
1004;6219.0
1005;5144.0
1006;6853.0
1007;5367.0
1008;5785.0
1009;5906.0
1010;6484.0
1011;4147.0
1012;4779.0
1013;5134.0
1014;4681.0
1015;6667.0
1016;5491.0
1017;5726.0
1018;5280.0
1019;5024.0
1020;5679.0
1021;6363.0
1022;4791.0
1023;6304.0
1024;6818.0
1025;4538.0
1026;6540.0
1027;5378.0
1028;4144.0
1029;6094.0
1030;6962.0
1031;6126.0
1032;6781.0
1033;5735.0
1034;6184.0
1035;4755.0
1036;4641.0
1037;4988.0
1038;6305.0
1039;4543.0
1040;5665.0
1041;5224.0
1042;4894.0
1043;6657.0
1044;5101.0
1045;6562.0
1046;6170.0
1047;5555.0
1048;5021.0
1049;4771.0
1050;4143.0
1051;6995.0
1052;5128.0
1053;5713.0
1054;4629.0
1055;5705.0
1056;6098.0
1057;5334.0
1058;5547.0
1059;5477.0
1060;6239.0
1061;6824.0
1062;5228.0
1063;5673.0
1064;4100.0
1065;6247.0
1066;4649.0
1067;6016.0
1068;5937.0
1069;4694.0
1070;4519.0
1071;6956.0
1072;4450.0
1073;6916.0
1074;4003.0
1075;5978.0
1076;6152.0
1077;6336.0
1078;5588.0
1079;5821.0
1080;6983.0
1081;5397.0
1082;5136.0
1083;4836.0
1084;6345.0
1085;4374.0
1086;5556.0
1087;6501.0
1088;6725.0
1089;6995.0
1090;5780.0
1091;6573.0
1092;6314.0
1093;5572.0
1094;4797.0
1095;4315.0
1096;6680.0
1097;5783.0
1098;5438.0
1099;5891.0
1100;5512.0
1101;5742.0
1102;5340.0
1103;4174.0
1104;5796.0
1105;4657.0
1106;5182.0
1107;6055.0
1108;4390.0
1109;4050.0
1110;5693.0
1111;5661.0
1112;4030.0
1113;5339.0
1114;6253.0
1115;5951.0
1116;5091.0
1117;6491.0
1118;6068.0
1119;6643.0
1120;4165.0
1121;5435.0
1122;6839.0
1123;5679.0
1124;6508.0
1125;5016.0
1126;5739.0
1127;6115.0
1128;5821.0
1129;4464.0
1130;6128.0
1131;5753.0
1132;4528.0
1133;6611.0
1134;5003.0
1135;5712.0
1136;5803.0
1137;6477.0
1138;4499.0
1139;5733.0
1140;5974.0
1141;4304.0
1142;6998.0
1143;4107.0
1144;4724.0
1145;4654.0
1146;4443.0
1147;5872.0
1148;5569.0
1149;4888.0
1150;6325.0
1151;6232.0
1152;5561.0
1153;6022.0
1154;5589.0
1155;4083.0
1156;4938.0
1157;6858.0
1158;6241.0
1159;4019.0
1160;5559.0
1161;5178.0
1162;5917.0
1163;5323.0
1164;6461.0
1165;5828.0
1166;4871.0
1167;6123.0
1168;4661.0
1169;5652.0
1170;4037.0
1171;4199.0
1172;5508.0
1173;6432.0
1174;5692.0
1175;5812.0
1176;6377.0
1177;5299.0
1178;4120.0
1179;4387.0
1180;5356.0
1181;5494.0
1182;6260.0
1183;4988.0
1184;5755.0
1185;6852.0
1186;4852.0
1187;4166.0
1188;4819.0
1189;4943.0
1190;6909.0
1191;6018.0
1192;4878.0
1193;4534.0
1194;5502.0
1195;4173.0
1196;5409.0
1197;5767.0
1198;6908.0
1199;6849.0
1200;4058.0
1201;6351.0
1202;5972.0
1203;4169.0
1204;4540.0
1205;4002.0
1206;4304.0
1207;5581.0
1208;4637.0
1209;5462.0
1210;5427.0
1211;4414.0
1212;5085.0
1213;4518.0
1214;4428.0
1215;6473.0
1216;6065.0
1217;6764.0
1218;4864.0
1219;6965.0
1220;6339.0
1221;6116.0
1222;6800.0
1223;5055.0
1224;4674.0
1225;5570.0
1226;4723.0
1227;6979.0
1228;5152.0
1229;5202.0
1230;6913.0
1231;5816.0
1232;5326.0
1233;5025.0
1234;4396.0
1235;6830.0
1236;6800.0
1237;6044.0
1238;5120.0
1239;6659.0
1240;6828.0
1241;6645.0
1242;5244.0
1243;5634.0
1244;6882.0
1245;5371.0
1246;6614.0
1247;5064.0
1248;6812.0
1249;5110.0
1250;4465.0
1251;4490.0
1252;5275.0
1253;6837.0
1254;6220.0
1255;6684.0
1256;6472.0
1257;4208.0
1258;6940.0
1259;5520.0
1260;5953.0
1261;4601.0
1262;6496.0
1263;5783.0
1264;5344.0
1265;5557.0
1266;4887.0
1267;4530.0
1268;5203.0
1269;5038.0
1270;4352.0
1271;6761.0
1272;4039.0
1273;6493.0
1274;4947.0
1275;4867.0
1276;4542.0
1277;6343.0
1278;5187.0
1279;6674.0
1280;6598.0
1281;5274.0
1282;6052.0
1283;5788.0
1284;4364.0
1285;6546.0
1286;4266.0
1287;6479.0
1288;5884.0
1289;6463.0
1290;6176.0
1291;6436.0
1292;4124.0
1293;6183.0
1294;4811.0
1295;5434.0
1296;5190.0
1297;5149.0
1298;5835.0
1299;4221.0
1300;5591.0
1301;5657.0
1302;5052.0
1303;5861.0
1304;6962.0
1305;4377.0
1306;6925.0
1307;6197.0
1308;4467.0
1309;4029.0
1310;4206.0
1311;5221.0
1312;5327.0
1313;6940.0
1314;6275.0
1315;6761.0
1316;4424.0
1317;6769.0
1318;6114.0
1319;4195.0
1320;4830.0
1321;4394.0
1322;4998.0
1323;5729.0
1324;4328.0
1325;5712.0
1326;6032.0
1327;6227.0
1328;4542.0
1329;4970.0
1330;4513.0
1331;6644.0
1332;6223.0
1333;6250.0
1334;6783.0
1335;5722.0
1336;4481.0
1337;4724.0
1338;5834.0
1339;4856.0
1340;5346.0
1341;6501.0
1342;6268.0
1343;4854.0
1344;4989.0
1345;5108.0
1346;5488.0
1347;5727.0
1348;5221.0
1349;4984.0
1350;4066.0
1351;6676.0
1352;6495.0
1353;6815.0
1354;6155.0
1355;6015.0
1356;5637.0
1357;6048.0
1358;6586.0
1359;4994.0
1360;5830.0
1361;6547.0
1362;6903.0
1363;4276.0
1364;5030.0
1365;5077.0
1366;5032.0
1367;4184.0
1368;4014.0
1369;6095.0
1370;4612.0
1371;4847.0
1372;5587.0
1373;5234.0
1374;6123.0
1375;6921.0
1376;5180.0
1377;4869.0
1378;5944.0
1379;4741.0
1380;4096.0
1381;4235.0
1382;4336.0
1383;4514.0
1384;5048.0
1385;4746.0
1386;4963.0
1387;4527.0
1388;6343.0
1389;4449.0
1390;4130.0
1391;5282.0
1392;4136.0
1393;5910.0
1394;5268.0
1395;4014.0
1396;4602.0
1397;4305.0
1398;6379.0
1399;5192.0
1400;6597.0
1401;6025.0
1402;4238.0
1403;4322.0
1404;5503.0
1405;4781.0
1406;6017.0
1407;6695.0
1408;5379.0
1409;6916.0
1410;4745.0
1411;5657.0
1412;4326.0
1413;5491.0
1414;6600.0
1415;6458.0
1416;6104.0
1417;6626.0
1418;6441.0
1419;5872.0
1420;6511.0
1421;4621.0
1422;4279.0
1423;5454.0
1424;4846.0
1425;6486.0
1426;4473.0
1427;5622.0
1428;5937.0
1429;5733.0
1430;5414.0
1431;5590.0
1432;6726.0
1433;6592.0
1434;6242.0
1435;5713.0
1436;4242.0
1437;5197.0
1438;4807.0
1439;5840.0
1440;4980.0
1441;5818.0
1442;5541.0
1443;6943.0
1444;6252.0
1445;6758.0
1446;5280.0
1447;5574.0
1448;5936.0
1449;5260.0
1450;4198.0
1451;5525.0
1452;5292.0
1453;5514.0
1454;4091.0
1455;5533.0
1456;6052.0
1457;5740.0
1458;4064.0
1459;4915.0
1460;5934.0
1461;4292.0
1462;4405.0
1463;6643.0
1464;4944.0
1465;5758.0
1466;6969.0
1467;5608.0
1468;6468.0
1469;6216.0
1470;5807.0
1471;4636.0
1472;4061.0
1473;4037.0
1474;6976.0
1475;4247.0
1476;5144.0
1477;5947.0
1478;6590.0
1479;6154.0
1480;4443.0
1481;5535.0
1482;5065.0
1483;4093.0
1484;4975.0
1485;5874.0
1486;6291.0
1487;5800.0
1488;5703.0
1489;6571.0
1490;5084.0
1491;6704.0
1492;4641.0
1493;6272.0
1494;6710.0
1495;5333.0
1496;6182.0
1497;4445.0
1498;4585.0
1499;6380.0
1500;5799.0
1501;6174.0
1502;4398.0
1503;6953.0
1504;4917.0
1505;5695.0
1506;6887.0
1507;6716.0
1508;4826.0
1509;4477.0
1510;4329.0
1511;6373.0
1512;6860.0
1513;4867.0
1514;6485.0
1515;4310.0
1516;6798.0
1517;6545.0
1518;4253.0
1519;6140.0
1520;6505.0
1521;5455.0
1522;5652.0
1523;5484.0
1524;4246.0
1525;6316.0
1526;4952.0
1527;4385.0
1528;6846.0
1529;5369.0
1530;6843.0
1531;4563.0
1532;4983.0
1533;4683.0
1534;6381.0
1535;4967.0
1536;5329.0
1537;5094.0
1538;4254.0
1539;6054.0
1540;5039.0
1541;5647.0
1542;4420.0
1543;5704.0
1544;5223.0
1545;4414.0
1546;4646.0
1547;5791.0
1548;4505.0
1549;4515.0
1550;6730.0
1551;6141.0
1552;6574.0
1553;5338.0
1554;6282.0
1555;5876.0
1556;5827.0
1557;4154.0
1558;5930.0
1559;5054.0
1560;6657.0
1561;6616.0
1562;6588.0
1563;6980.0
1564;6836.0
1565;6058.0
1566;5079.0
1567;6635.0
1568;4597.0
1569;5985.0
1570;4896.0
1571;6345.0
1572;4567.0
1573;4741.0
1574;5204.0
1575;4069.0
1576;5586.0
1577;6027.0
1578;6369.0
1579;6540.0
1580;5654.0
1581;5718.0
1582;6332.0
1583;5937.0
1584;5839.0
1585;5280.0
1586;6960.0
1587;4817.0
1588;6843.0
1589;4090.0
1590;5286.0
1591;6660.0
1592;6239.0
1593;4979.0
1594;6023.0
1595;5625.0
1596;5923.0
1597;5489.0
1598;4196.0
1599;6919.0
1600;4315.0
1601;5586.0
1602;6922.0
1603;6613.0
1604;5108.0
1605;6893.0
1606;5480.0
1607;4754.0
1608;4978.0
1609;6960.0
1610;5741.0
1611;5194.0
1612;5674.0
1613;5583.0
1614;5755.0
1615;4806.0
1616;4187.0
1617;5848.0
1618;4966.0
1619;4499.0
1620;5381.0
1621;6243.0
1622;4925.0
1623;6871.0
1624;5459.0
1625;6037.0
1626;5718.0
1627;4286.0
1628;4988.0
1629;5970.0
1630;5418.0
1631;4752.0
1632;6894.0
1633;6349.0
1634;4924.0
1635;5143.0
1636;6888.0
1637;6702.0
1638;4302.0
1639;6069.0
1640;5125.0
1641;4323.0
1642;6503.0
1643;4037.0
1644;4672.0
1645;6336.0
1646;5764.0
1647;6518.0
1648;6373.0
1649;6260.0
1650;5444.0
1651;5061.0
1652;5151.0
1653;4531.0
1654;4183.0
1655;5738.0
1656;5515.0
1657;4984.0
1658;6368.0
1659;6925.0
1660;5140.0
1661;5969.0
1662;5769.0
1663;5764.0
1664;5841.0
1665;4482.0
1666;6931.0
1667;4539.0
1668;5035.0
1669;4589.0
1670;4514.0
1671;5752.0
1672;5907.0
1673;6290.0
1674;6183.0
1675;6744.0
1676;6991.0
1677;5046.0
1678;5919.0
1679;4432.0
1680;6664.0
1681;5280.0
1682;5732.0
1683;4030.0
1684;6231.0
1685;6406.0
1686;6737.0
1687;4477.0
1688;5775.0
1689;4212.0
1690;5308.0
1691;6806.0
1692;5785.0
1693;5856.0
1694;4714.0
1695;4752.0
1696;6786.0
1697;6214.0
1698;4104.0
1699;5545.0
1700;4701.0
1701;5913.0
1702;5046.0
1703;6132.0
1704;5577.0
1705;5055.0
1706;4987.0
1707;4885.0
1708;6520.0
1709;6426.0
1710;6054.0
1711;6339.0
1712;4246.0
1713;5858.0
1714;4428.0
1715;5509.0
1716;5562.0
1717;5350.0
1718;4280.0
1719;5006.0
1720;4365.0
1721;4642.0
1722;5770.0
1723;6373.0
1724;5307.0
1725;6077.0
1726;6015.0
1727;4903.0
1728;4257.0
1729;5816.0
1730;4187.0
1731;4610.0
1732;6928.0
1733;5833.0
1734;5957.0
1735;5036.0
1736;4720.0
1737;4535.0
1738;6429.0
1739;4184.0
1740;5748.0
1741;6387.0
1742;5510.0
1743;6063.0
1744;4370.0
1745;5528.0
1746;5217.0
1747;6120.0
1748;4192.0
1749;5101.0
1750;5935.0
1751;4229.0
1752;5510.0
1753;6804.0
1754;5898.0
1755;4878.0
1756;5503.0
1757;6079.0
1758;5336.0
1759;4765.0
1760;4205.0
1761;6369.0
1762;5702.0
1763;4202.0
1764;4269.0
1765;4918.0
1766;5223.0
1767;5452.0
1768;4972.0
1769;6831.0
1770;6719.0
1771;6517.0
1772;5572.0
1773;6330.0
1774;6112.0
1775;6806.0
1776;5258.0
1777;5546.0
1778;6445.0
1779;5692.0
1780;6275.0
1781;5650.0
1782;5418.0
1783;4068.0
1784;6621.0
1785;6669.0
1786;6503.0
1787;4756.0
1788;4762.0
1789;6985.0
1790;5597.0
1791;6966.0
1792;5284.0
1793;5280.0
1794;5896.0
1795;5871.0
1796;4163.0
1797;4512.0
1798;5283.0
1799;4933.0
1800;5480.0
1801;5432.0
1802;5900.0
1803;4662.0
1804;4859.0
1805;4204.0
1806;6899.0
1807;6242.0
1808;6752.0
1809;5789.0
1810;6440.0
1811;6705.0
1812;6810.0
1813;4974.0
1814;5962.0
1815;4248.0
1816;4135.0
1817;4232.0
1818;4580.0
1819;6760.0
1820;4002.0
1821;6016.0
1822;6075.0
1823;6690.0
1824;4875.0
1825;4556.0
1826;6447.0
1827;4072.0
1828;5047.0
1829;5845.0
1830;5330.0
1831;6760.0
1832;6117.0
1833;6167.0
1834;4731.0
1835;4811.0
1836;6748.0
1837;4299.0
1838;5605.0
1839;6370.0
1840;4716.0
1841;6397.0
1842;6587.0
1843;5475.0
1844;4143.0
1845;4520.0
1846;6980.0
1847;4832.0
1848;6103.0
1849;6837.0
1850;5564.0
1851;5830.0
1852;4348.0
1853;6671.0
1854;4265.0
1855;4897.0
1856;5863.0
1857;6817.0
1858;4904.0
1859;4722.0
1860;6233.0
1861;6896.0
1862;6350.0
1863;4850.0
1864;5447.0
1865;6918.0
1866;5328.0
1867;4815.0
1868;4711.0
1869;6801.0
1870;6883.0
1871;6103.0
1872;4186.0
1873;4163.0
1874;6150.0
